Time,Record,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Smp
6/7/2016 1:00,298,13.47833,28.47501,33.225,16.05834,14.20001,12.90334,12.79473
6/7/2016 2:00,299,13.5,28.44668,33.27502,15.63667,14.20001,12.975,12.77794
6/7/2016 3:00,300,13.525,28.475,33.24999,15.23999,14.20001,13,12.76619
6/7/2016 4:00,301,13.5,28.42501,33.25002,14.93667,14.20001,13,12.75275
6/7/2016 5:00,302,13.5,28.42501,33.27835,14.615,14.20001,13,12.74268
6/7/2016 6:00,303,13.50333,28.42501,33.26833,14.23999,14.20001,13,12.73513
6/7/2016 7:00,304,13.49667,28.42501,33.17831,13.96501,14.20001,13,12.76199
6/7/2016 8:00,305,13.5,28.47833,33.27835,13.72167,14.12166,13,12.98108
6/7/2016 9:00,306,13.5,28.50333,33.25,13.81,14.09999,13,13.46208
6/7/2016 10:00,307,13.5,28.44335,33.29668,14.11333,14.04667,13.02833,13.30679
6/7/2016 11:00,308,13.5,28.40335,33.27835,14.72333,14,13.02167,13.30175
6/7/2016 12:00,309,13.425,28.47501,33.25001,15.37666,13.97167,13.05,13.27237
6/7/2016 13:00,310,13.47167,28.47167,33.30002,16.23,13.90001,13,13.25978
6/7/2016 14:00,311,13.47833,28.40001,33.275,17.09833,13.90001,13,13.24634
6/7/2016 15:00,312,13.44667,28.42501,33.24667,17.85501,13.90001,13,13.21613
6/7/2016 16:00,313,13.425,28.37502,33.17497,18.72333,13.90001,13,13.19346
6/7/2016 17:00,314,13.40001,28.32168,33.19667,19.33834,13.90001,13,13.19262
6/7/2016 18:00,315,13.39334,28.40335,33.12831,19.33666,13.90334,13,13.26817
6/7/2016 19:00,316,13.33166,28.39667,33.225,18.99334,14,13,13.19682
6/7/2016 20:00,317,13.40001,28.30001,33.17165,18.87167,14.02833,13,13.10112
6/7/2016 21:00,318,13.375,28.32834,33.12832,18.63667,14.10333,13,13.00962
6/7/2016 22:00,319,13.35,28.375,33.17497,18.28666,14.20001,13,12.95926
6/7/2016 23:00,320,13.37166,28.37168,33.14665,17.73,14.22833,13,12.91393
6/8/2016 0:00,321,13.35334,28.35335,33.12498,17.13,14.29999,13,12.87867
6/8/2016 1:00,322,13.37501,28.39668,33.17498,16.53,14.35334,13.07833,12.84258
6/8/2016 2:00,323,13.375,28.35335,33.10332,16.00833,14.40001,13.09999,12.81236
6/8/2016 3:00,324,13.39667,28.35002,33.17498,15.53667,14.40001,13.09999,12.79473
6/8/2016 4:00,325,13.375,28.39668,33.12165,15.13667,14.40001,13.09999,12.77542
6/8/2016 5:00,326,13.40333,28.40335,33.15332,14.73666,14.40001,13.09999,12.76031
6/8/2016 6:00,327,13.34666,28.39668,33.14664,14.41833,14.40001,13.10333,12.7452
6/8/2016 7:00,328,13.35334,28.37835,33.12831,14.14,14.37166,13.20001,12.77542
6/8/2016 8:00,329,13.37166,28.42168,33.12498,13.92167,14.29999,13.20001,13.04992
6/8/2016 9:00,330,13.33166,28.40335,33.17165,13.90334,14.29999,13.20001,13.36387
6/8/2016 10:00,331,13.39334,28.40335,33.09998,14.16333,14.22168,13.20001,13.29335
6/8/2016 11:00,332,13.35334,28.42168,33.1,14.64834,14.19667,13.20001,13.26817
6/8/2016 12:00,333,13.37166,28.37501,33.09998,15.455,14.09999,13.20001,13.25306
6/8/2016 13:00,334,13.29999,28.34667,33.12498,16.51833,14.09999,13.20001,13.25642
6/8/2016 14:00,335,13.21833,28.30001,33.09998,17.73333,14.04667,13.20001,13.23711
6/8/2016 15:00,336,13.15,28.30001,33.05,18.68,14,13.20001,13.20521
6/8/2016 16:00,337,13.17834,28.30001,33.09665,19.52333,14,13.20001,13.19682
6/8/2016 17:00,338,13.1,28.25,33.02833,20.14167,14.07833,13.20001,13.19178
6/8/2016 18:00,339,13.09667,28.27168,33.09665,20.47833,14.09999,13.175,13.19766
6/8/2016 19:00,340,13.07499,28.19998,33.05332,20.46834,14.17834,13.17501,13.08601
6/8/2016 20:00,341,13.07499,28.24667,33.02167,20.21499,14.25333,13.14999,13.03145
6/8/2016 21:00,342,13.04999,28.15333,33.00333,19.73,14.32834,13.175,12.96933
6/8/2016 22:00,343,13.04667,28.20332,33.04666,19.09834,14.40334,13.20001,12.92064
6/8/2016 23:00,344,13,28.22499,33,18.35166,14.5,13.20001,12.87531
6/9/2016 0:00,345,13.02499,28.19665,33.02499,17.655,14.57833,13.20001,12.84174
6/9/2016 1:00,346,13,28.22834,32.97501,17.08334,14.65334,13.20001,12.8132
6/9/2016 2:00,347,13.025,28.27165,33,16.58667,14.70001,13.20334,12.79809
6/9/2016 3:00,348,13.00333,28.25002,33,16.34333,14.70001,13.29999,12.78801
6/9/2016 4:00,349,13.025,28.22501,33.02499,16.09,14.70001,13.29999,12.7729
6/9/2016 5:00,350,13.075,28.25336,33,15.73666,14.70001,13.29999,12.76031
6/9/2016 6:00,351,13.07833,28.22499,33,15.34,14.70001,13.29999,12.7452
6/9/2016 7:00,352,13.09667,28.24668,32.99667,15.065,14.70001,13.325,12.7771
6/9/2016 8:00,353,13.09666,28.27835,32.97833,14.82166,14.67166,13.37834,13.02137
6/9/2016 9:00,354,13.05,28.27167,33.02499,14.80333,14.59999,13.40001,13.32777
6/9/2016 10:00,355,13.05667,28.23166,33,15.06333,14.57167,13.40001,13.27489
6/9/2016 11:00,356,13.11833,28.29335,32.97501,15.495,14.5,13.40001,13.25894
6/9/2016 12:00,357,13.075,28.27836,32.94667,16.23,14.5,13.40001,13.24299
6/9/2016 13:00,358,12.97167,28.22165,32.94667,17.12668,14.42167,13.40001,13.23543
6/9/2016 14:00,359,12.875,28.17165,32.95667,18.00833,14.40001,13.40001,13.23207
6/9/2016 15:00,360,12.925,28.12498,32.97167,19.005,14.40001,13.40001,13.20773
6/9/2016 16:00,361,12.89334,28.15333,32.90334,19.87666,14.40001,13.40001,13.19598
6/9/2016 17:00,362,12.80334,28.17165,32.94668,20.51666,14.40001,13.40001,13.19094
6/9/2016 18:00,363,12.87834,28.12831,32.84668,20.85334,14.47833,13.40001,13.20185
6/9/2016 19:00,364,12.84667,28.12498,32.82835,20.78999,14.50333,13.40001,13.09021
6/9/2016 20:00,365,12.825,28.09666,32.95334,20.43334,14.60333,13.40001,13.03481
6/9/2016 21:00,366,12.85001,28.10332,32.84335,19.905,14.70001,13.40001,12.97605
6/9/2016 22:00,367,12.86334,28.12165,32.82503,19.25167,14.77832,13.40001,12.9198
6/9/2016 23:00,368,12.94333,28.07499,32.875,18.47668,14.85334,13.40001,12.87867
6/10/2016 0:00,369,12.97167,28.09999,32.85002,17.82999,14.90334,13.40001,12.84174
6/10/2016 1:00,370,12.925,28.12499,32.82836,17.255,15,13.47833,12.80144
6/10/2016 2:00,371,12.92833,28.10332,32.87169,16.67999,15,13.5,12.7771
6/10/2016 3:00,372,12.91834,28.12165,32.82503,16.10834,15,13.5,12.75275
6/10/2016 4:00,373,12.87834,28.09999,32.80002,15.55834,15,13.5,12.73177
6/10/2016 5:00,374,12.90001,28.09999,32.82503,15.08334,15,13.52833,12.72338
6/10/2016 6:00,375,12.90001,28.12498,32.80002,14.715,15,13.59999,12.7175
6/10/2016 7:00,376,12.90001,28.12832,32.85002,14.33667,14.92167,13.59999,12.74604
6/10/2016 8:00,377,12.90001,28.12165,32.82502,13.99334,14.90001,13.59999,13.02809
6/10/2016 9:00,378,12.90001,28.12498,32.80335,13.92833,14.82166,13.59999,13.39828
6/10/2016 10:00,379,12.90001,28.09999,32.91834,14.16333,14.79666,13.59999,13.31686
6/10/2016 11:00,380,12.90001,28.07499,32.77835,14.64834,14.70001,13.59999,13.29587
6/10/2016 12:00,381,12.90001,28.09999,32.85002,15.34833,14.62166,13.59999,13.27069
6/10/2016 13:00,382,12.85001,28.09665,32.77169,16.15834,14.57167,13.59999,13.25306
6/10/2016 14:00,383,12.87167,28.025,32.77835,17.18333,14.5,13.59999,13.2304
6/10/2016 15:00,384,12.82499,28,32.77499,18.12667,14.5,13.59999,13.21613
6/10/2016 16:00,385,12.74334,27.97501,32.79668,18.92333,14.45001,13.59999,13.21696
6/10/2016 17:00,386,12.68167,27.97501,32.69665,19.46333,14.5,13.59999,13.21864
6/10/2016 18:00,387,12.775,27.92168,32.70331,19.75,14.5,13.57167,13.26313
6/10/2016 19:00,388,12.77168,27.92834,32.65333,19.64332,14.5,13.525,13.14645
6/10/2016 20:00,389,12.70333,27.94668,32.74331,19.33666,14.57833,13.5,13.05243
6/10/2016 21:00,390,12.79666,27.95334,32.62498,18.93334,14.65334,13.5,12.97353
6/10/2016 22:00,391,12.77833,27.89668,32.67831,18.32666,14.70001,13.5,12.92484
6/10/2016 23:00,392,12.80001,27.92834,32.69998,17.65166,14.77832,13.54999,12.88706
6/11/2016 0:00,393,12.75,27.94668,32.72164,17.00833,14.79999,13.52833,12.85936
6/11/2016 1:00,394,12.72167,27.97833,32.67501,16.48334,14.87834,13.59999,12.83166
6/11/2016 2:00,395,12.72501,27.94668,32.67834,16.03667,14.90001,13.59999,12.80144
6/11/2016 3:00,396,12.725,27.90001,32.67499,15.63667,14.90001,13.59999,12.77878
6/11/2016 4:00,397,12.70001,27.92501,32.64999,15.31833,14.90001,13.59999,12.76031
6/11/2016 5:00,398,12.70001,27.92501,32.67499,15.065,14.84999,13.59999,12.75108
6/11/2016 6:00,399,12.72501,27.95334,32.67497,14.84333,14.82166,13.65334,12.74268
6/11/2016 7:00,400,12.70001,27.975,32.64999,14.64333,14.79999,13.70001,12.7813
6/11/2016 8:00,401,12.70001,27.99667,32.67499,14.5,14.77167,13.70001,13.03817
6/11/2016 9:00,402,12.65,27.95001,32.67164,14.50333,14.70001,13.70001,13.07678
6/11/2016 10:00,403,12.70001,27.95334,32.62498,14.735,14.69667,13.70001,13.30762
6/11/2016 11:00,404,12.64333,27.95001,32.62499,15.00999,14.59999,13.70001,13.40752
6/11/2016 12:00,405,12.63167,27.94668,32.7,15.36,14.54667,13.70001,13.35044
6/11/2016 13:00,406,12.69334,27.90001,32.62498,15.66,14.5,13.70001,13.17163
6/11/2016 14:00,407,12.63167,27.90001,32.64666,15.79999,14.5,13.67166,13.04488
6/11/2016 15:00,408,12.67834,27.90335,32.65998,15.71833,14.42167,13.59999,13.0474
6/11/2016 16:00,409,12.77168,27.95001,32.67165,15.54667,14.40001,13.59999,13.05579
6/11/2016 17:00,410,12.70001,27.92168,32.64999,15.5,14.40001,13.59999,13.13638
6/11/2016 18:00,411,12.70001,27.92501,32.67499,15.5,14.40001,13.59999,13.02054
6/11/2016 19:00,412,12.70333,27.95334,32.69998,15.42168,14.40001,13.59999,13.05663
6/11/2016 20:00,413,12.72167,27.94668,32.67499,15.40001,14.40001,13.59999,12.9836
6/11/2016 21:00,414,12.70001,27.90001,32.67165,15.39667,14.40001,13.59999,12.89966
6/11/2016 22:00,415,12.70001,27.92834,32.67165,15.24334,14.40001,13.59999,12.84509
6/11/2016 23:00,416,12.725,28,32.60331,14.99001,14.37166,13.59666,12.79892
6/12/2016 0:00,417,12.67501,27.95001,32.65332,14.63667,14.29999,13.525,12.76451
6/12/2016 1:00,418,12.70001,28.02499,32.67164,14.29,14.29999,13.525,12.74016
6/12/2016 2:00,419,12.70001,27.975,32.62832,13.99001,14.29999,13.5,12.73177
6/12/2016 3:00,420,12.725,28,32.64665,13.77167,14.29999,13.5,12.72505
6/12/2016 4:00,421,12.67166,28,32.60332,13.70001,14.29666,13.5,12.72505
6/12/2016 5:00,422,12.70334,28,32.62498,13.64666,14.20001,13.5,12.72505
6/12/2016 6:00,423,12.725,28,32.59666,13.57167,14.20001,13.5,12.72338
6/12/2016 7:00,424,12.7,28,32.64999,13.5,14.14666,13.5,12.73261
6/12/2016 8:00,425,12.74666,28,32.67834,13.5,14.09999,13.5,12.79221
6/12/2016 9:00,426,12.67834,28,32.64998,13.52833,14.09999,13.5,13.15149
6/12/2016 10:00,427,12.72501,27.99667,32.67499,13.71,14.02167,13.5,13.26901
6/12/2016 11:00,428,12.70332,27.97833,32.67499,13.98166,14,13.47167,13.40248
6/12/2016 12:00,429,12.74667,28,32.64664,14.26334,13.97167,13.40001,13.405
6/12/2016 13:00,430,12.775,28,32.65333,14.77333,13.90001,13.40001,13.38317
6/12/2016 14:00,431,12.72499,28,32.64665,15.52666,13.90001,13.40001,13.34288
6/12/2016 15:00,432,12.70001,28,32.62831,16.40833,13.90001,13.40001,13.31518
6/12/2016 16:00,433,12.625,27.92168,32.62498,17.43333,13.90001,13.40001,13.29923
6/12/2016 17:00,434,12.69001,27.90001,32.71834,18.21667,13.90001,13.40001,13.26901
6/12/2016 18:00,435,12.63501,27.95001,32.62832,18.63167,13.90001,13.34667,13.25474
6/12/2016 19:00,436,12.675,27.92501,32.67498,18.64332,13.97833,13.29999,13.14058
6/12/2016 20:00,437,12.70001,27.92501,32.59998,18.415,14.00333,13.29999,13.04488
6/12/2016 21:00,438,12.70001,27.90001,32.64999,17.98334,14.09999,13.29999,12.98612
6/12/2016 22:00,439,12.675,27.90001,32.62831,17.48334,14.15334,13.29999,12.94834
6/12/2016 23:00,440,12.70001,27.92501,32.70001,17.06167,14.20334,13.29999,12.91561
6/13/2016 0:00,441,12.70001,27.90335,32.67498,16.60834,14.29999,13.29999,12.88455
6/13/2016 1:00,442,12.675,27.92501,32.67499,16.13667,14.30333,13.29999,12.86188
6/13/2016 2:00,443,12.70334,27.92501,32.57166,15.70833,14.40001,13.32833,12.83418
6/13/2016 3:00,444,12.72501,27.94668,32.64999,15.18333,14.40001,13.40001,12.8048
6/13/2016 4:00,445,12.69667,27.90001,32.62498,14.655,14.40001,13.40001,12.77794
6/13/2016 5:00,446,12.70001,27.95001,32.59999,14.13667,14.40001,13.40001,12.75611
6/13/2016 6:00,447,12.72833,27.90001,32.625,13.73666,14.40001,13.40001,12.7368
6/13/2016 7:00,448,12.77166,27.92501,32.60332,13.34,14.37166,13.40001,12.80144
6/13/2016 8:00,449,12.725,27.95334,32.64665,13.12166,14.29999,13.40001,12.94331
6/13/2016 9:00,450,12.75,28,32.62831,13.12834,14.29666,13.40001,13.43858
6/13/2016 10:00,451,12.725,27.97167,32.64664,13.31,14.20001,13.40001,13.36135
6/13/2016 11:00,452,12.725,27.975,32.59998,13.77,14.17166,13.40001,13.34036
6/13/2016 12:00,453,12.72501,27.975,32.62498,14.43,14.09999,13.40001,13.337
6/13/2016 13:00,454,12.70001,27.90001,32.62166,15.40833,14.04667,13.40001,13.32441
6/13/2016 14:00,455,12.67167,27.90001,32.63165,16.38334,14,13.40001,13.30594
6/13/2016 15:00,456,12.65334,27.90001,32.59666,17.32667,14,13.40001,13.28664
6/13/2016 16:00,457,12.70001,27.89334,32.59999,17.935,14,13.40001,13.29755
6/13/2016 17:00,458,12.70001,27.82834,32.59665,18.21,14,13.40001,13.29755
6/13/2016 18:00,459,12.625,27.82835,32.52833,18.45,14,13.40001,13.25978
6/13/2016 19:00,460,12.675,27.82501,32.62499,18.31499,14.07833,13.40001,13.04908
6/13/2016 20:00,461,12.675,27.84667,32.59665,17.85166,14.10333,13.32499,12.97688
6/13/2016 21:00,462,12.70001,27.87835,32.55332,17.10501,14.20001,13.34999,12.94247
6/13/2016 22:00,463,12.70001,27.85001,32.57166,16.55834,14.22833,13.34666,12.90805
6/13/2016 23:00,464,12.675,27.87168,32.58165,16.13333,14.29999,13.32834,12.88371
6/14/2016 0:00,465,12.70001,27.85336,32.62165,15.60834,14.29999,13.40001,12.86104
6/14/2016 1:00,466,12.70001,27.87501,32.64331,15.10834,14.37834,13.40001,12.83502
6/14/2016 2:00,467,12.64667,27.87501,32.55665,14.58334,14.40001,13.40001,12.809
6/14/2016 3:00,468,12.67834,27.85334,32.59665,14.13667,14.40001,13.40001,12.7813
6/14/2016 4:00,469,12.70001,27.89334,32.55332,13.68333,14.32166,13.40001,12.75695
6/14/2016 5:00,470,12.67167,27.88168,32.62831,13.23333,14.29999,13.40001,12.73764
6/14/2016 6:00,471,12.63167,27.92168,32.61832,12.73666,14.29999,13.40001,12.71414
6/14/2016 7:00,472,12.75334,27.89668,32.52833,12.36499,14.24667,13.40001,12.76283
6/14/2016 8:00,473,12.89667,27.88168,32.62832,12.06833,14.19667,13.40001,13.04824
6/14/2016 9:00,474,12.79333,27.92168,32.64331,12.08166,14.09999,13.40001,13.4646
6/14/2016 10:00,475,12.72833,27.92501,32.55332,12.36666,14.07167,13.40001,13.38065
6/14/2016 11:00,476,12.75333,27.84669,32.57166,12.94834,13.99667,13.40001,13.32525
6/14/2016 12:00,477,12.74667,27.87835,32.60331,13.75166,13.90001,13.40001,13.32441
6/14/2016 13:00,478,12.70334,27.89668,32.57166,14.60501,13.84666,13.40001,13.32022
6/14/2016 14:00,479,12.72167,27.82834,32.52166,15.45166,13.79999,13.40001,13.34036
6/14/2016 15:00,480,12.69667,27.82167,32.475,16.03499,13.79999,13.39667,13.31602
6/14/2016 16:00,481,12.67834,27.82168,32.57832,16.33501,13.72167,13.32499,13.3177
6/14/2016 17:00,482,12.65001,27.80334,32.45334,16.52833,13.70334,13.29999,13.20773
6/14/2016 18:00,483,12.69667,27.85335,32.525,16.65,13.79999,13.29999,13.26229
6/14/2016 19:00,484,12.65334,27.81834,32.52167,16.67834,13.79999,13.29999,13.08601
6/14/2016 20:00,485,12.70001,27.78168,32.57832,16.59333,13.80333,13.29999,13.0474
6/14/2016 21:00,486,12.69001,27.82168,32.52167,16.36499,13.90001,13.29999,12.98528
6/14/2016 22:00,487,12.685,27.82502,32.50333,16.09,13.90001,13.29999,12.95926
6/14/2016 23:00,488,12.70001,27.85335,32.57499,15.79,13.92833,13.275,12.92904
6/15/2016 0:00,489,12.70001,27.80002,32.54333,15.44,14,13.25,12.90805
6/15/2016 1:00,490,12.70001,27.82168,32.50666,15.16499,14,13.275,12.87531
6/15/2016 2:00,491,12.70001,27.84669,32.55,14.84,14,13.29999,12.84509
6/15/2016 3:00,492,12.6,27.80001,32.57166,14.53667,14,13.29999,12.81991
6/15/2016 4:00,493,12.7,27.82835,32.47167,14.14,14,13.29999,12.78801
6/15/2016 5:00,494,12.69999,27.87835,32.58165,13.83333,14,13.29999,12.75611
6/15/2016 6:00,495,12.725,27.79332,32.5,13.33667,14,13.29999,12.73261
6/15/2016 7:00,496,12.725,27.72833,32.51833,13.01501,14,13.29999,12.83838
6/15/2016 8:00,497,12.77833,27.82835,32.475,12.79999,13.97167,13.29999,13.2539
6/15/2016 9:00,498,12.77166,27.87501,32.42834,12.885,13.90001,13.29999,13.44361
6/15/2016 10:00,499,12.65333,27.85001,32.47501,13.185,13.89667,13.29999,13.36303
6/15/2016 11:00,500,12.75,27.80001,32.5,13.59166,13.79999,13.29999,13.35127
6/15/2016 12:00,501,12.74667,27.77168,32.50333,14.23,13.79999,13.29999,13.35547
6/15/2016 13:00,502,12.65,27.77165,32.49334,15.18666,13.72167,13.29999,13.34456
6/15/2016 14:00,503,12.64333,27.75,32.47833,16.39,13.70001,13.25,13.31518
6/15/2016 15:00,504,12.58167,27.69999,32.47167,17.53333,13.70001,13.22167,13.2774
6/15/2016 16:00,505,12.65001,27.69665,32.40002,18.39499,13.70001,13.20001,13.26817
6/15/2016 17:00,506,12.625,27.67833,32.40002,18.83501,13.70001,13.20001,13.2539
6/15/2016 18:00,507,12.675,27.69999,32.40335,19,13.77833,13.20001,13.24047
6/15/2016 19:00,508,12.65,27.64664,32.42501,18.96834,13.82834,13.20001,13.14142
6/15/2016 20:00,509,12.70001,27.62499,32.39668,18.66166,13.90334,13.20001,13.0709
6/15/2016 21:00,510,12.70001,27.59999,32.37167,18.18332,14,13.20001,13.01214
6/15/2016 22:00,511,12.69667,27.62499,32.32836,17.63,14.07833,13.20001,12.98024
6/15/2016 23:00,512,12.65334,27.62499,32.35001,17.10834,14.12834,13.20001,12.95842
6/16/2016 0:00,513,12.70001,27.64999,32.39668,16.64,14.20001,13.20001,12.93743
6/16/2016 1:00,514,12.675,27.62499,32.32503,16.36499,14.27832,13.20001,12.8921
6/16/2016 2:00,515,12.70001,27.64999,32.35002,16.03334,14.29999,13.225,12.85685
6/16/2016 3:00,516,12.67166,27.64999,32.35336,15.53667,14.29999,13.27833,12.81068
6/16/2016 4:00,517,12.575,27.59999,32.34668,15.05834,14.29999,13.29999,12.7771
6/16/2016 5:00,518,12.60333,27.57832,32.32836,14.58334,14.29999,13.29999,12.74856
6/16/2016 6:00,519,12.64334,27.69999,32.32169,14.10834,14.29999,13.29999,12.71918
6/16/2016 7:00,520,12.55667,27.59999,32.30002,13.63333,14.29999,13.29999,12.74352
6/16/2016 8:00,521,12.65,27.64666,32.35002,13.19333,14.29999,13.325,13.03397
6/16/2016 9:00,522,12.59999,27.62499,32.32167,13.025,14.22168,13.325,13.51413
6/16/2016 10:00,523,12.66834,27.62499,32.30336,13.15667,14.20001,13.32833,13.43018
6/16/2016 11:00,524,12.63167,27.59999,32.30002,13.49167,14.12166,13.40001,13.41759
6/16/2016 12:00,525,12.62166,27.57499,32.30333,14.12668,14.09666,13.40001,13.41507
6/16/2016 13:00,526,12.57499,27.54666,32.31835,14.98333,14,13.37167,13.41339
6/16/2016 14:00,527,12.54999,27.49667,32.25336,16.09,14,13.35,13.38233
6/16/2016 15:00,528,12.59999,27.40001,32.30335,17.20833,13.92167,13.29999,13.34708
6/16/2016 16:00,529,12.59999,27.37834,32.29332,18.12667,13.90001,13.29999,13.32525
6/16/2016 17:00,530,12.59666,27.31833,32.24999,18.76001,13.90001,13.29999,13.30846
6/16/2016 18:00,531,12.57833,27.14332,32.30335,18.84333,13.95333,13.29999,13.31266
6/16/2016 19:00,532,12.55,27.09999,32.29668,18.58999,14,13.29999,13.14393
6/16/2016 20:00,533,12.59999,27.15665,32.225,18.20833,14.05332,13.29999,13.07342
6/16/2016 21:00,534,12.57499,27.14999,32.25333,17.655,14.09999,13.29999,13.0071
6/16/2016 22:00,535,12.59999,27.14332,32.19665,17.02666,14.17834,13.29999,12.96597
6/16/2016 23:00,536,12.59999,27.09999,32.24999,16.32999,14.20001,13.29999,12.93659
6/17/2016 0:00,537,12.575,27.10333,32.2,15.78333,14.27832,13.29999,12.9005
6/17/2016 1:00,538,12.59999,27.12166,32.19667,15.28,14.29999,13.29999,12.8644
6/17/2016 2:00,539,12.575,27.19667,32.20334,14.67999,14.29999,13.29999,12.8325
6/17/2016 3:00,540,12.475,27.13832,32.25002,14.10834,14.29999,13.29999,12.79892
6/17/2016 4:00,541,12.57167,27.16498,32.25333,13.55834,14.29999,13.29999,12.76954
6/17/2016 5:00,542,12.52167,27.08166,32.27502,13.05834,14.29999,13.37834,12.74016
6/17/2016 6:00,543,12.48166,27.14332,32.19999,12.60834,14.24667,13.40001,12.71582
6/17/2016 7:00,544,12.575,27.14999,32.25,12.13667,14.20001,13.40001,12.7452
6/17/2016 8:00,545,12.49334,27.10666,32.15,11.76834,14.12166,13.40001,13.04572
6/17/2016 9:00,546,12.42501,27.17499,32.29335,11.75666,14.07167,13.40001,13.46628
6/17/2016 10:00,547,12.45001,27.14665,32.10667,11.98833,13.99667,13.40001,13.39325
6/17/2016 11:00,548,12.40001,27.17499,32.16831,12.495,13.90001,13.40001,13.36806
6/17/2016 12:00,549,12.42167,27.09332,32.10332,13.23,13.84666,13.34666,13.35883
6/17/2016 13:00,550,12.40334,26.97501,32.14334,14.29001,13.77167,13.29999,13.34372
6/17/2016 14:00,551,12.4,26.94668,32.035,15.52166,13.70001,13.29999,13.30511
6/17/2016 15:00,552,12.3,26.92501,32.24666,16.94334,13.69667,13.29999,13.27824
6/17/2016 16:00,553,12.21833,26.89668,32.14333,18.07667,13.625,13.29999,13.25138
6/17/2016 17:00,554,12.28167,26.87835,32.03166,18.66001,13.65334,13.29999,13.23963
6/17/2016 18:00,555,12.25,26.90001,32.17165,18.8,13.70001,13.24667,13.23711
6/17/2016 19:00,556,12.34667,26.90001,32.09998,18.66499,13.72833,13.20001,13.10616
6/17/2016 20:00,557,12.36834,26.85001,32.12498,18.39,13.79999,13.20001,13.05831
6/17/2016 21:00,558,12.30667,26.84667,32.10332,18.03668,13.87834,13.20001,13.00291
6/17/2016 22:00,559,12.34667,26.72165,32.09666,17.50167,13.95333,13.20001,12.95758
6/17/2016 23:00,560,12.23167,26.83168,32.09998,16.77333,14.00333,13.20001,12.90721
6/18/2016 0:00,561,12.29332,26.84333,32.09998,16.055,14.09999,13.20001,12.8686
6/18/2016 1:00,562,12.22167,26.77499,32.12831,15.43001,14.09999,13.20001,12.83082
6/18/2016 2:00,563,12.27834,26.73499,32.14666,14.82999,14.15334,13.20001,12.79557
6/18/2016 3:00,564,12.22166,26.79333,31.97498,14.25833,14.20001,13.20001,12.77542
6/18/2016 4:00,565,12.20666,26.77835,32.09998,13.75833,14.20001,13.25333,12.74268
6/18/2016 5:00,566,12.30333,26.79667,32.09998,13.33667,14.17166,13.29999,12.72841
6/18/2016 6:00,567,12.24666,26.79667,32.09666,12.91166,14.09999,13.29999,12.71582
6/18/2016 7:00,568,12.22499,26.72832,32.02833,12.53667,14.09999,13.29999,12.741
6/18/2016 8:00,569,12.29999,26.77502,32.12498,12.19333,14.02167,13.29999,13.05915
6/18/2016 9:00,570,12.29999,26.77501,32.09998,12.15667,13.99667,13.29999,13.40164
6/18/2016 10:00,571,12.29999,26.80001,32.09998,12.49167,13.90001,13.29999,13.33029
6/18/2016 11:00,572,12.32833,26.74666,32.09998,13.07333,13.84666,13.29999,13.28076
